timestamp,cell,variable,reference_value,candidate_value,reference_source,candidate_source,difference
2024-01-22,cell-07,temperature,11.91191547725749,11.30481892076347,ERA5,GeoSphere,-0.6070965564940192
2024-01-22,cell-07,precipitation,0.0,0.5362794137903781,ERA5,GeoSphere,0.5362794137903781
2024-01-23,cell-00,temperature,10.083605527930251,10.929445288923976,ERA5,GeoSphere,0.8458397609937247
2024-01-23,cell-00,precipitation,2.0812227729638186,2.2750427404497584,ERA5,GeoSphere,0.19381996748593977
2024-01-23,cell-01,temperature,10.897451372455404,11.153622663708694,ERA5,GeoSphere,0.2561712912532901
2024-01-23,cell-01,precipitation,0.6437815347847118,1.0920967096535084,ERA5,GeoSphere,0.4483151748687966
2024-01-23,cell-02,temperature,10.26550080745574,11.001569872514645,ERA5,GeoSphere,0.7360690650589046
2024-01-23,cell-02,precipitation,3.483385658844779,2.409080731317361,ERA5,GeoSphere,-1.0743049275274181
2024-01-23,cell-03,temperature,11.195862090273756,11.391504079879907,ERA5,GeoSphere,0.1956419896061501
2024-01-23,cell-03,precipitation,2.16050861461553,2.0124290010547234,ERA5,GeoSphere,-0.14807961356080668
2024-01-23,cell-04,temperature,11.94860022544486,11.716029631691486,ERA5,GeoSphere,-0.2325705937533744
2024-01-23,cell-04,precipitation,2.6656458928015856,2.7889962062313756,ERA5,GeoSphere,0.12335031342978997
2024-01-23,cell-05,temperature,10.735008278822429,11.25323896677513,ERA5,GeoSphere,0.5182306879527019
2024-01-23,cell-05,precipitation,7.353106058939068,7.020114134943907,ERA5,GeoSphere,-0.3329919239951611
2024-01-23,cell-06,temperature,12.32813414255024,11.243211115881644,ERA5,GeoSphere,-1.084923026668596
2024-01-23,cell-06,precipitation,2.896169442729152,1.6118843494489936,ERA5,GeoSphere,-1.2842850932801584
2024-01-23,cell-07,temperature,11.890348140046646,12.38979333210606,ERA5,GeoSphere,0.4994451920594134
2024-01-23,cell-07,precipitation,2.157435537736802,0.9571768488147244,ERA5,GeoSphere,-1.2002586889220779
2024-01-24,cell-00,temperature,12.254251582094941,10.847419942882944,ERA5,GeoSphere,-1.4068316392119975
2024-01-24,cell-00,precipitation,4.755320381992655,4.768478102036541,ERA5,GeoSphere,0.013157720043886378
2024-01-24,cell-01,temperature,13.140352277411973,10.667717110753536,ERA5,GeoSphere,-2.4726351666584367
2024-01-24,cell-01,precipitation,0.9523529414585234,0.0,ERA5,GeoSphere,-0.9523529414585234
2024-01-24,cell-02,temperature,11.453251294726817,11.324097733626202,ERA5,GeoSphere,-0.12915356110061538
2024-01-24,cell-02,precipitation,3.0846721188474713,2.4186607269335956,ERA5,GeoSphere,-0.6660113919138757
2024-01-24,cell-03,temperature,10.721224167857299,11.0488543108513,ERA5,GeoSphere,0.3276301429940016
2024-01-24,cell-03,precipitation,0.8054696294065524,2.074257201730251,ERA5,GeoSphere,1.2687875723236985
2024-01-24,cell-04,temperature,11.944006283769383,11.478082382744136,ERA5,GeoSphere,-0.4659239010252474
2024-01-24,cell-04,precipitation,2.843534215093259,2.9078658062287994,ERA5,GeoSphere,0.06433159113554021
2024-01-24,cell-05,temperature,12.579431434513053,11.542145224831629,ERA5,GeoSphere,-1.0372862096814242
2024-01-24,cell-05,precipitation,2.0408870364349743,3.076335635669617,ERA5,GeoSphere,1.035448599234643
2024-01-24,cell-06,temperature,11.292971832329195,11.84916835333765,ERA5,GeoSphere,0.5561965210084541
2024-01-24,cell-06,precipitation,0.7885803620128455,1.6713980322401687,ERA5,GeoSphere,0.8828176702273232
2024-01-24,cell-07,temperature,12.297615780124605,11.947155233581851,ERA5,GeoSphere,-0.35046054654275416
2024-01-24,cell-07,precipitation,3.380588732102434,2.695757326780813,ERA5,GeoSphere,-0.6848314053216211
2024-01-25,cell-00,temperature,12.196221329578686,11.168141586515441,ERA5,GeoSphere,-1.0280797430632447
2024-01-25,cell-00,precipitation,1.5758236975215736,1.5270676082383912,ERA5,GeoSphere,-0.048756089283182424
2024-01-25,cell-01,temperature,11.347949285018121,10.851458369381449,ERA5,GeoSphere,-0.4964909156366719
2024-01-25,cell-01,precipitation,3.0731120307318482,3.769079772632483,ERA5,GeoSphere,0.6959677419006347
2024-01-25,cell-02,temperature,11.823010531024769,10.839948048806178,ERA5,GeoSphere,-0.9830624822185907
2024-01-25,cell-02,precipitation,2.086410923283498,3.1107727247666412,ERA5,GeoSphere,1.0243618014831433
2024-01-25,cell-03,temperature,12.297396665646506,10.971060638289385,ERA5,GeoSphere,-1.3263360273571205
2024-01-25,cell-03,precipitation,2.0613689549696783,1.0808785242743115,ERA5,GeoSphere,-0.9804904306953668
2024-01-25,cell-04,temperature,10.81945958502716,11.2683566039722,ERA5,GeoSphere,0.44889701894503986
2024-01-25,cell-04,precipitation,1.0621851089218657,1.773641547507701,ERA5,GeoSphere,0.7114564385858353
2024-01-25,cell-05,temperature,13.314404120798566,11.873044860806077,ERA5,GeoSphere,-1.4413592599924883
2024-01-25,cell-05,precipitation,2.749303767089724,1.1999371655209865,ERA5,GeoSphere,-1.5493666015687375
2024-01-25,cell-06,temperature,11.575650751846565,11.79250238493155,ERA5,GeoSphere,0.21685163308498545
2024-01-25,cell-06,precipitation,2.081330962277343,2.2397114040263832,ERA5,GeoSphere,0.1583804417490402
2024-01-25,cell-07,temperature,12.921702819176684,12.212232583863763,ERA5,GeoSphere,-0.7094702353129207
2024-01-25,cell-07,precipitation,5.170846181676539,4.14822111899926,ERA5,GeoSphere,-1.022625062677279
2024-01-26,cell-00,temperature,10.541071455658049,11.060629783466148,ERA5,GeoSphere,0.5195583278080989
2024-01-26,cell-00,precipitation,0.5034220880778177,1.4726771139421204,ERA5,GeoSphere,0.9692550258643027
2024-01-26,cell-01,temperature,10.569323288179744,10.862860652079938,ERA5,GeoSphere,0.29353736390019414
2024-01-26,cell-01,precipitation,5.299971934172074,3.6268393583452614,ERA5,GeoSphere,-1.6731325758268127
2024-01-26,cell-02,temperature,12.388916215401103,12.01918575597209,ERA5,GeoSphere,-0.3697304594290127
2024-01-26,cell-02,precipitation,1.51667954513484,0.4445896974583853,ERA5,GeoSphere,-1.0720898476764549
2024-01-26,cell-03,temperature,12.365412251144207,10.59008085512653,ERA5,GeoSphere,-1.7753313960176769
2024-01-26,cell-03,precipitation,3.4477316326389555,4.013851939103634,ERA5,GeoSphere,0.5661203064646783
2024-01-26,cell-04,temperature,12.431084505342183,11.303626288187694,ERA5,GeoSphere,-1.127458217154489
2024-01-26,cell-04,precipitation,2.6463139621347502,2.336970259011259,ERA5,GeoSphere,-0.30934370312349113
2024-01-26,cell-05,temperature,11.421276441977007,12.471911263543616,ERA5,GeoSphere,1.050634821566609
2024-01-26,cell-05,precipitation,4.544775267132758,2.9012235355463547,ERA5,GeoSphere,-1.6435517315864034
2024-01-26,cell-06,temperature,13.822396837090116,11.979957151966195,ERA5,GeoSphere,-1.8424396851239209
2024-01-26,cell-06,precipitation,4.374515569159249,4.016380978293807,ERA5,GeoSphere,-0.3581345908654425
2024-01-26,cell-07,temperature,12.297259300671254,13.15134854793752,ERA5,GeoSphere,0.8540892472662662
2024-01-26,cell-07,precipitation,0.7136280119180307,1.431602109317522,ERA5,GeoSphere,0.7179740973994913
2024-01-27,cell-00,temperature,11.719141968946662,11.491528240081225,ERA5,GeoSphere,-0.22761372886543718
2024-01-27,cell-00,precipitation,4.440093382977848,4.280068062287436,ERA5,GeoSphere,-0.1600253206904121
2024-01-27,cell-01,temperature,12.146514392047713,11.26974983048737,ERA5,GeoSphere,-0.8767645615603428
2024-01-27,cell-01,precipitation,3.6812705865660718,4.100556300952078,ERA5,GeoSphere,0.4192857143860058
2024-01-27,cell-02,temperature,11.437164684245316,11.579702939007085,ERA5,GeoSphere,0.14253825476176907
2024-01-27,cell-02,precipitation,0.0,1.0640230651655769,ERA5,GeoSphere,1.0640230651655769
2024-01-27,cell-03,temperature,12.309043024770595,11.829000249117575,ERA5,GeoSphere,-0.4800427756530201
2024-01-27,cell-03,precipitation,0.0,0.4069853416716216,ERA5,GeoSphere,0.4069853416716216
2024-01-27,cell-04,temperature,10.570792011154724,11.412730331890922,ERA5,GeoSphere,0.8419383207361975
2024-01-27,cell-04,precipitation,3.1682452157648013,2.7599943802804,ERA5,GeoSphere,-0.40825083548440144
2024-01-27,cell-05,temperature,13.003104162328242,12.031880386408565,ERA5,GeoSphere,-0.9712237759196771
2024-01-27,cell-05,precipitation,14.452160488738842,15.539483935077063,ERA5,GeoSphere,1.087323446338221
2024-01-27,cell-06,temperature,11.834125482743532,11.892024281778427,ERA5,GeoSphere,0.05789879903489492
2024-01-27,cell-06,precipitation,0.14198775696849109,0.36931954979555726,ERA5,GeoSphere,0.22733179282706617
2024-01-27,cell-07,temperature,13.146623702571144,11.879375939382125,ERA5,GeoSphere,-1.2672477631890189
2024-01-27,cell-07,precipitation,0.31211393446373803,0.0,ERA5,GeoSphere,-0.31211393446373803
2024-01-28,cell-00,temperature,11.681880519606782,10.473174795128909,ERA5,GeoSphere,-1.2087057244778734
2024-01-28,cell-00,precipitation,1.7217109311927892,2.1843546242964873,ERA5,GeoSphere,0.46264369310369813
2024-01-28,cell-01,temperature,10.38988178500195,11.53085733342286,ERA5,GeoSphere,1.1409755484209096
2024-01-28,cell-01,precipitation,0.0,0.0,ERA5,GeoSphere,0.0
2024-01-28,cell-02,temperature,11.09214209797338,11.867747639392041,ERA5,GeoSphere,0.7756055414186616
2024-01-28,cell-02,precipitation,2.015911045988192,1.0435243103270098,ERA5,GeoSphere,-0.9723867356611822
2024-01-28,cell-03,temperature,11.975419225483458,11.959764606612259,ERA5,GeoSphere,-0.015654618871199233
2024-01-28,cell-03,precipitation,0.0,1.0293187488628301,ERA5,GeoSphere,1.0293187488628301
2024-01-28,cell-04,temperature,13.605638731768048,11.560079820346864,ERA5,GeoSphere,-2.0455589114211836
2024-01-28,cell-04,precipitation,4.404786326850973,4.934668134227978,ERA5,GeoSphere,0.5298818073770057
2024-01-28,cell-05,temperature,12.769448689170408,11.863336455760377,ERA5,GeoSphere,-0.9061122334100311
2024-01-28,cell-05,precipitation,1.1375056433789652,0.9734267180697973,ERA5,GeoSphere,-0.1640789253091679
2024-01-28,cell-06,temperature,13.186682215708661,12.349038648092503,ERA5,GeoSphere,-0.8376435676161584
2024-01-28,cell-06,precipitation,1.7114354798472289,0.5537215461874514,ERA5,GeoSphere,-1.1577139336597775
2024-01-28,cell-07,temperature,13.150298550578865,12.416788429677224,ERA5,GeoSphere,-0.7335101209016415
2024-01-28,cell-07,precipitation,0.0,0.03068116853684185,ERA5,GeoSphere,0.03068116853684185
2024-01-29,cell-00,temperature,11.514810243394148,12.156316435731283,ERA5,GeoSphere,0.6415061923371344
2024-01-29,cell-00,precipitation,5.8829327797001705,4.9956646930005775,ERA5,GeoSphere,-0.887268086699593
2024-01-29,cell-01,temperature,11.595843109724884,11.61458937019852,ERA5,GeoSphere,0.0187462604736357
2024-01-29,cell-01,precipitation,1.6721622501392468,1.5447139749629724,ERA5,GeoSphere,-0.12744827517627444
2024-01-29,cell-02,temperature,13.145302742891078,12.381581503370478,ERA5,GeoSphere,-0.7637212395205992
2024-01-29,cell-02,precipitation,2.0682866578393626,2.072427287774244,ERA5,GeoSphere,0.004140629934881179
2024-01-29,cell-03,temperature,11.553589304171393,11.903850997694724,ERA5,GeoSphere,0.3502616935233309
2024-01-29,cell-03,precipitation,0.43630170065989504,1.6849011551030375,ERA5,GeoSphere,1.2485994544431425
2024-01-29,cell-04,temperature,12.539087804691292,12.484373745888671,ERA5,GeoSphere,-0.05471405880262026
2024-01-29,cell-04,precipitation,3.902337028123487,4.219533660472367,ERA5,GeoSphere,0.31719663234887996
2024-01-29,cell-05,temperature,12.446784787853112,11.638335607746551,ERA5,GeoSphere,-0.8084491801065603
2024-01-29,cell-05,precipitation,1.40956557614393,1.7016864449496443,ERA5,GeoSphere,0.2921208688057142
2024-01-29,cell-06,temperature,13.033845658292382,12.927432161718357,ERA5,GeoSphere,-0.10641349657402444
2024-01-29,cell-06,precipitation,3.0282867925524926,2.236236957857776,ERA5,GeoSphere,-0.7920498346947165
2024-01-29,cell-07,temperature,11.390293346077797,12.338721412760144,ERA5,GeoSphere,0.9484280666823466
2024-01-29,cell-07,precipitation,3.465792205611658,3.1516287347950684,ERA5,GeoSphere,-0.31416347081658946
2024-01-30,cell-00,temperature,12.329994074076868,11.615824729100874,ERA5,GeoSphere,-0.7141693449759945
2024-01-30,cell-00,precipitation,0.0,0.8352570226473082,ERA5,GeoSphere,0.8352570226473082
2024-01-30,cell-01,temperature,11.521548595371694,12.333565081280023,ERA5,GeoSphere,0.8120164859083285
2024-01-30,cell-01,precipitation,5.286955984734958,3.4033462566127626,ERA5,GeoSphere,-1.8836097281221957
2024-01-30,cell-02,temperature,12.495736974664595,11.303711534093452,ERA5,GeoSphere,-1.1920254405711432
2024-01-30,cell-02,precipitation,5.839490052998738,6.258672019545104,ERA5,GeoSphere,0.41918196654636564
2024-01-30,cell-03,temperature,11.483025527119267,11.381893967118657,ERA5,GeoSphere,-0.10113156000060997
2024-01-30,cell-03,precipitation,0.0,1.0932029551278237,ERA5,GeoSphere,1.0932029551278237
2024-01-30,cell-04,temperature,12.321674775011106,11.968100828144498,ERA5,GeoSphere,-0.35357394686660726
2024-01-30,cell-04,precipitation,0.7453224006345269,1.1990262071320839,ERA5,GeoSphere,0.4537038064975569
2024-01-30,cell-05,temperature,13.045025020016077,12.327572116367412,ERA5,GeoSphere,-0.717452903648665
2024-01-30,cell-05,precipitation,3.4901029835424358,2.267709084630363,ERA5,GeoSphere,-1.2223938989120726
2024-01-30,cell-06,temperature,12.38558320381965,11.56608765530088,ERA5,GeoSphere,-0.8194955485187698
2024-01-30,cell-06,precipitation,2.3664106855892997,1.469118869350181,ERA5,GeoSphere,-0.8972918162391186
2024-01-30,cell-07,temperature,12.87008086735286,12.363769582964462,ERA5,GeoSphere,-0.5063112843883975
2024-01-30,cell-07,precipitation,1.6289922115898405,1.651490772259344,ERA5,GeoSphere,0.022498560669503398
2024-01-31,cell-00,temperature,11.445521934154469,11.60629198252162,ERA5,GeoSphere,0.16077004836715147
2024-01-31,cell-00,precipitation,2.8085726231012518,2.6118832060911625,ERA5,GeoSphere,-0.19668941701008924
2024-01-31,cell-01,temperature,10.806806869901248,11.195021439509077,ERA5,GeoSphere,0.38821456960782896
2024-01-31,cell-01,precipitation,8.85756131819982,8.432373139690531,ERA5,GeoSphere,-0.42518817850928947
2024-01-31,cell-02,temperature,10.473787618235495,11.877785872025424,ERA5,GeoSphere,1.4039982537899292
2024-01-31,cell-02,precipitation,0.8551658384339997,2.174254886712179,ERA5,GeoSphere,1.3190890482781794
2024-01-31,cell-03,temperature,12.832741643800416,12.227672679146295,ERA5,GeoSphere,-0.6050689646541212
2024-01-31,cell-03,precipitation,2.590147840801606,2.012998117272537,ERA5,GeoSphere,-0.577149723529069
2024-01-31,cell-04,temperature,12.94612662820052,12.34840985438526,ERA5,GeoSphere,-0.5977167738152609
2024-01-31,cell-04,precipitation,2.206507707475396,2.724271640241299,ERA5,GeoSphere,0.5177639327659032
2024-01-31,cell-05,temperature,11.261724467503834,12.888899073995235,ERA5,GeoSphere,1.6271746064914012
2024-01-31,cell-05,precipitation,3.136494313091903,2.2273085125777037,ERA5,GeoSphere,-0.9091858005141993
2024-01-31,cell-06,temperature,12.251986042035238,12.881493800594292,ERA5,GeoSphere,0.629507758559054
2024-01-31,cell-06,precipitation,0.5351106072360138,0.024658096296938936,ERA5,GeoSphere,-0.5104525109390748
2024-01-31,cell-07,temperature,13.758625768214188,13.044712165924459,ERA5,GeoSphere,-0.713913602289729
2024-01-31,cell-07,precipitation,2.0848682023412444,0.7460931552875854,ERA5,GeoSphere,-1.338775047053659
2024-02-01,cell-00,temperature,10.708449855068896,10.67243767087842,ERA5,GeoSphere,-0.03601218419047569
2024-02-01,cell-00,precipitation,3.388782897877079,2.4464693010136025,ERA5,GeoSphere,-0.9423135968634764
2024-02-01,cell-01,temperature,10.984644348219117,11.875677105501913,ERA5,GeoSphere,0.8910327572827956
2024-02-01,cell-01,precipitation,3.03531343822055,1.28277330498116,ERA5,GeoSphere,-1.75254013323939
2024-02-01,cell-02,temperature,11.783713447167873,12.290255233348697,ERA5,GeoSphere,0.5065417861808239
2024-02-01,cell-02,precipitation,16.041576618011057,15.732709164248002,ERA5,GeoSphere,-0.3088674537630549
2024-02-01,cell-03,temperature,11.994736587525782,12.587731463993604,ERA5,GeoSphere,0.5929948764678219
2024-02-01,cell-03,precipitation,2.1545474031449836,2.8203979391832465,ERA5,GeoSphere,0.6658505360382629
2024-02-01,cell-04,temperature,12.224447711393262,12.484069260680279,ERA5,GeoSphere,0.25962154928701686
2024-02-01,cell-04,precipitation,1.7373917376493975,2.7786332006887395,ERA5,GeoSphere,1.041241463039342
2024-02-01,cell-05,temperature,11.957229005973364,11.924186458751313,ERA5,GeoSphere,-0.0330425472220508
2024-02-01,cell-05,precipitation,2.6847673244970265,2.4051873785458584,ERA5,GeoSphere,-0.2795799459511681
2024-02-01,cell-06,temperature,12.045193106897633,13.546687779725227,ERA5,GeoSphere,1.5014946728275937
2024-02-01,cell-06,precipitation,5.060511589208379,5.702223191129182,ERA5,GeoSphere,0.6417116019208029
2024-02-01,cell-07,temperature,13.375262969611518,12.62548080320333,ERA5,GeoSphere,-0.7497821664081883
2024-02-01,cell-07,precipitation,15.378729166477124,15.037377516092295,ERA5,GeoSphere,-0.3413516503848282
2024-02-02,cell-00,temperature,12.306246537346157,12.027744882276174,ERA5,GeoSphere,-0.2785016550699826
2024-02-02,cell-00,precipitation,2.8144080839573618,2.5732877352214696,ERA5,GeoSphere,-0.24112034873589216
2024-02-02,cell-01,temperature,12.221092489312722,11.524762869659437,ERA5,GeoSphere,-0.6963296196532855
2024-02-02,cell-01,precipitation,7.00410530852235,6.890115399147134,ERA5,GeoSphere,-0.11398990937521614
2024-02-02,cell-02,temperature,11.694535087572199,11.499934897636,ERA5,GeoSphere,-0.19460018993619776
2024-02-02,cell-02,precipitation,0.0,0.6609742762077209,ERA5,GeoSphere,0.6609742762077209
2024-02-02,cell-03,temperature,10.781348151684556,12.378829629186813,ERA5,GeoSphere,1.5974814775022566
2024-02-02,cell-03,precipitation,0.0,0.5249590302862613,ERA5,GeoSphere,0.5249590302862613
2024-02-02,cell-04,temperature,13.194555715678604,12.62634604327877,ERA5,GeoSphere,-0.5682096723998331
2024-02-02,cell-04,precipitation,2.6562701574121736,2.0939287794291332,ERA5,GeoSphere,-0.5623413779830404
2024-02-02,cell-05,temperature,12.732561772889596,12.277363431658811,ERA5,GeoSphere,-0.4551983412307852
2024-02-02,cell-05,precipitation,0.0,0.3324419724128985,ERA5,GeoSphere,0.3324419724128985
2024-02-02,cell-06,temperature,12.222719123634288,12.937943945047845,ERA5,GeoSphere,0.7152248214135568
2024-02-02,cell-06,precipitation,6.860886776379952,7.292588324654309,ERA5,GeoSphere,0.4317015482743569
2024-02-02,cell-07,temperature,14.081992366652837,13.630544315722126,ERA5,GeoSphere,-0.4514480509307113
2024-02-02,cell-07,precipitation,9.30928006011333,10.285449089144592,ERA5,GeoSphere,0.9761690290312615
2024-02-03,cell-00,temperature,11.58642443272149,11.19995462534484,ERA5,GeoSphere,-0.38646980737664904
2024-02-03,cell-00,precipitation,1.3032103997322233,1.1697482473099297,ERA5,GeoSphere,-0.13346215242229365
2024-02-03,cell-01,temperature,12.938139177471545,12.07632283411428,ERA5,GeoSphere,-0.8618163433572654
2024-02-03,cell-01,precipitation,1.1692299890909608,1.4347612365435063,ERA5,GeoSphere,0.2655312474525455
2024-02-03,cell-02,temperature,12.418420532052084,12.479949571308884,ERA5,GeoSphere,0.061529039256800644
2024-02-03,cell-02,precipitation,0.0,1.596257911249387,ERA5,GeoSphere,1.596257911249387
2024-02-03,cell-03,temperature,11.823640752046218,12.089878034707503,ERA5,GeoSphere,0.2662372826612849
2024-02-03,cell-03,precipitation,2.4942366792096466,2.913330462642575,ERA5,GeoSphere,0.41909378343292847
2024-02-03,cell-04,temperature,12.802806181057946,12.49127793440345,ERA5,GeoSphere,-0.3115282466544951
2024-02-03,cell-04,precipitation,2.747224587143393,3.1745464810529613,ERA5,GeoSphere,0.4273218939095682
2024-02-03,cell-05,temperature,12.586314549892448,13.295324243603142,ERA5,GeoSphere,0.7090096937106942
2024-02-03,cell-05,precipitation,3.391714974961981,3.08153181825303,ERA5,GeoSphere,-0.310183156708951
2024-02-03,cell-06,temperature,12.787546390600586,14.121209182021182,ERA5,GeoSphere,1.333662791420597
2024-02-03,cell-06,precipitation,3.6494321083242323,0.6566368308972153,ERA5,GeoSphere,-2.992795277427017
2024-02-03,cell-07,temperature,13.912176862212046,13.068056563600365,ERA5,GeoSphere,-0.8441202986116814
2024-02-03,cell-07,precipitation,1.347138284499846,2.0138638082742415,ERA5,GeoSphere,0.6667255237743954
2024-02-04,cell-00,temperature,12.24982014760603,11.738948917362016,ERA5,GeoSphere,-0.5108712302440139
2024-02-04,cell-00,precipitation,0.0,1.2359125348174609,ERA5,GeoSphere,1.2359125348174609
2024-02-04,cell-01,temperature,12.815902332943232,12.207758095254302,ERA5,GeoSphere,-0.6081442376889292
2024-02-04,cell-01,precipitation,2.1339616472170517,2.716395705399509,ERA5,GeoSphere,0.5824340581824572
2024-02-04,cell-02,temperature,11.884274880608913,12.600461082239146,ERA5,GeoSphere,0.7161862016302329
2024-02-04,cell-02,precipitation,6.464121421191112,7.557394726657776,ERA5,GeoSphere,1.0932733054666643
2024-02-04,cell-03,temperature,12.806967477348925,12.536218932308909,ERA5,GeoSphere,-0.270748545040016
2024-02-04,cell-03,precipitation,0.5099500177558651,1.4388022814368704,ERA5,GeoSphere,0.9288522636810053
2024-02-04,cell-04,temperature,12.688352047363974,13.003332302530728,ERA5,GeoSphere,0.31498025516675376
2024-02-04,cell-04,precipitation,14.338518122333658,14.352828838703624,ERA5,GeoSphere,0.014310716369966059
2024-02-04,cell-05,temperature,12.145662981203884,12.08148251318276,ERA5,GeoSphere,-0.06418046802112443
2024-02-04,cell-05,precipitation,4.849173307968782,4.88653317858994,ERA5,GeoSphere,0.037359870621157754
2024-02-04,cell-06,temperature,12.337438022579807,13.2487679533166,ERA5,GeoSphere,0.9113299307367928
2024-02-04,cell-06,precipitation,0.7614418459625224,1.0785165447715586,ERA5,GeoSphere,0.31707469880903616
2024-02-04,cell-07,temperature,14.126647535308813,13.559259208320817,ERA5,GeoSphere,-0.5673883269879951
2024-02-04,cell-07,precipitation,0.3665592160160487,1.5853176694583624,ERA5,GeoSphere,1.2187584534423137
2024-02-05,cell-00,temperature,12.396099942488569,11.789906656361383,ERA5,GeoSphere,-0.6061932861271853
2024-02-05,cell-00,precipitation,1.6588831207775663,0.39526884659537054,ERA5,GeoSphere,-1.2636142741821956
2024-02-05,cell-01,temperature,12.35266979905001,12.18898487995444,ERA5,GeoSphere,-0.16368491909557115
2024-02-05,cell-01,precipitation,1.2208195680245675,0.13433724256954893,ERA5,GeoSphere,-1.0864823254550187
2024-02-05,cell-02,temperature,12.684544343510998,12.655078343772036,ERA5,GeoSphere,-0.029465999738961912
2024-02-05,cell-02,precipitation,3.9270350251897588,5.423819178866966,ERA5,GeoSphere,1.4967841536772069
2024-02-05,cell-03,temperature,12.884938833365554,12.60993988288486,ERA5,GeoSphere,-0.2749989504806951
2024-02-05,cell-03,precipitation,18.722403276052326,19.131055799375815,ERA5,GeoSphere,0.40865252332348945
2024-02-05,cell-04,temperature,12.359756931065844,12.53551697613412,ERA5,GeoSphere,0.17576004506827658
2024-02-05,cell-04,precipitation,2.968942177890156,3.862036002184256,ERA5,GeoSphere,0.8930938242941
2024-02-05,cell-05,temperature,13.44915788665889,13.289544044754862,ERA5,GeoSphere,-0.1596138419040276
2024-02-05,cell-05,precipitation,3.728664723501598,4.934984233589747,ERA5,GeoSphere,1.2063195100881487
2024-02-05,cell-06,temperature,13.865781793972161,12.834194324093156,ERA5,GeoSphere,-1.031587469879005
2024-02-05,cell-06,precipitation,5.0392856770600325,5.08363481631742,ERA5,GeoSphere,0.04434913925738737
2024-02-05,cell-07,temperature,13.144827381211355,12.966304727966575,ERA5,GeoSphere,-0.17852265324478012
2024-02-05,cell-07,precipitation,0.1858137753955893,0.3571705044504051,ERA5,GeoSphere,0.1713567290548158
2024-02-06,cell-00,temperature,13.193404354342974,12.490319326033307,ERA5,GeoSphere,-0.7030850283096672
2024-02-06,cell-00,precipitation,0.18186786260994403,0.29003019442425737,ERA5,GeoSphere,0.10816233181431334
2024-02-06,cell-01,temperature,12.23511542068385,12.568744953720872,ERA5,GeoSphere,0.3336295330370209
2024-02-06,cell-01,precipitation,3.413065613447912,2.6011791150553223,ERA5,GeoSphere,-0.8118864983925898
2024-02-06,cell-02,temperature,13.844794577969912,12.369715493508314,ERA5,GeoSphere,-1.4750790844615977
2024-02-06,cell-02,precipitation,12.663379432485693,12.463916913379652,ERA5,GeoSphere,-0.1994625191060404
2024-02-06,cell-03,temperature,13.960134915777068,13.060406043203173,ERA5,GeoSphere,-0.8997288725738954
2024-02-06,cell-03,precipitation,0.0,0.8303376914097879,ERA5,GeoSphere,0.8303376914097879
2024-02-06,cell-04,temperature,12.973985355116517,12.936775705880489,ERA5,GeoSphere,-0.03720964923602743
2024-02-06,cell-04,precipitation,6.475946332145989,6.250158744158321,ERA5,GeoSphere,-0.22578758798766874
2024-02-06,cell-05,temperature,14.073461575020842,13.117253975807825,ERA5,GeoSphere,-0.9562075992130161
2024-02-06,cell-05,precipitation,2.095266584525703,2.394473458623304,ERA5,GeoSphere,0.29920687409760083
2024-02-06,cell-06,temperature,12.858365044308304,13.388116627218057,ERA5,GeoSphere,0.5297515829097534
2024-02-06,cell-06,precipitation,3.7608190042062812,3.145543752633338,ERA5,GeoSphere,-0.6152752515729434
2024-02-06,cell-07,temperature,12.804315230707866,13.632175847646511,ERA5,GeoSphere,0.8278606169386453
2024-02-06,cell-07,precipitation,2.6069730778780014,1.362260266302195,ERA5,GeoSphere,-1.2447128115758064
2024-02-07,cell-00,temperature,11.790719338298493,12.285985144548684,ERA5,GeoSphere,0.4952658062501918
2024-02-07,cell-00,precipitation,2.1271413015980554,1.3592650761053822,ERA5,GeoSphere,-0.7678762254926732
2024-02-07,cell-01,temperature,12.436888046432372,12.64736421292255,ERA5,GeoSphere,0.21047616649017797
2024-02-07,cell-01,precipitation,3.924493893722478,5.837764316179181,ERA5,GeoSphere,1.9132704224567028
2024-02-07,cell-02,temperature,12.220450618646547,13.089511259735328,ERA5,GeoSphere,0.8690606410887813
2024-02-07,cell-02,precipitation,3.4745215957546574,4.23287145265769,ERA5,GeoSphere,0.7583498569030329
2024-02-07,cell-03,temperature,13.423771875708503,12.828626888563772,ERA5,GeoSphere,-0.5951449871447316
2024-02-07,cell-03,precipitation,0.0,1.4754809217594858,ERA5,GeoSphere,1.4754809217594858
2024-02-07,cell-04,temperature,13.158258440517045,12.852121126906573,ERA5,GeoSphere,-0.30613731361047236
2024-02-07,cell-04,precipitation,1.2243223579646316,1.419289195799748,ERA5,GeoSphere,0.19496683783511637
2024-02-07,cell-05,temperature,13.593969734891779,12.964779995746582,ERA5,GeoSphere,-0.6291897391451968
2024-02-07,cell-05,precipitation,1.8609822163212817,0.5326228483136015,ERA5,GeoSphere,-1.3283593680076802
2024-02-07,cell-06,temperature,13.84636313908057,12.722234906329563,ERA5,GeoSphere,-1.1241282327510067
2024-02-07,cell-06,precipitation,1.9657108164781874,2.686975484550679,ERA5,GeoSphere,0.7212646680724917
2024-02-07,cell-07,temperature,13.05848703730342,13.5092826878238,ERA5,GeoSphere,0.45079565052038006
